Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity F01_Fraction1	Intensity F01_Fraction2	Intensity F01_Fraction3	Intensity F01_Fraction4	Intensity F02_FractionCyto	Intensity F02_FractionEnv	Intensity F04	Intensity F05	Intensity F06	Intensity F07_Fraction1	Intensity F07_Fraction2	Intensity F07_Fraction3	Intensity F07_Fraction4
UBA3263 sp900759865	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA3263	UBA3263 sp900759865	1253952.0	266490.0	7.62466776E7	856970.0	8750908.8	7474551.1	1364643.7	8087974.0	3551403.0	4922060.0	9736070.0	1.172957E7	5915090.0
UMGS75 sp900538885	Species	Bacteria		Firmicutes	Bacilli	ML615J-28	CAG-313	UMGS75	UMGS75 sp900538885	27368.0	146484.0	33713.0	0.0	0.0	339548.0	15378.0	256140.0	220360.0	247838.0	82631.0	368090.0	1133230.0
Acinetobacter sp900766635	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter sp900766635	0.0	0.0	0.0	0.0	0.0	0.0	41643.1	1072572.0	434780.0	3558460.0	205600.0	580260.0	0.0
Helicobacter_B macacae	Species	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_B	Helicobacter_B macacae	0.0	2248169.62	49302.6	355855.0	8855120.0	3728444.0	85455.0	1.0040359E7	4750150.0	1380130.0	2007960.0	6467570.0	1976250.0
CAG-269 sp900554175	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp900554175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1631360.0	1194830.0	0.0	178180.0	1216500.0	2971900.0
Lachnospira sp900552795	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp900552795	143880.0	636600.0	3.94153611E7	1.053177E7	948650.0	3675525.0	1.8405545900000002E7	1.241038E7	1852190.0	2281495.0	4962260.0	7566263.0	6277139.0
UMGS1487 sp900552225	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1487	UMGS1487 sp900552225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerostipes caccae	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	1054749.0	5.1978704E7	3579460.3	0.0	3187830.0	214090.0	1055044.3	3.840857E7	3537021.0	1596341.0	7335370.0	9.0596183E7	8713920.0
Elizabethkingia bruuniana	Species	Bacteria		Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia bruuniana	0.0	4138492.0	470301.30000000005	248578.2	6012165.0	3095750.0	318232.65	1.2552899E7	5886975.7	3269184.0	3868019.0	9475670.0	3860939.0
Kallipyga gabonensis	Species	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Kallipyga	Kallipyga gabonensis	7.404E7	1803506.468	0.0	60040.39	1743428.4	4.4778268E7	484093.8	4897436.0	9263809.2	7246608.4	4075310.0	5944748.1	3306909.5
Prevotella sp900546345	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900546345	0.0	0.0	10401.0	27088.8	1982350.0	960096.0	103234.51	2617040.0	4135582.2	2952901.3	3302480.0	5695533.0	5917202.0
UMGS692 sp900544545	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	UMGS692	UMGS692 sp900544545	0.0	27785.0	116503.0	76178.0	0.0	0.0	86041.0	0.0	0.0	220436.0	87197.0	1563600.0	490654.0
Ferdinandcohnia timonensis	Species	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae_L	Ferdinandcohnia	Ferdinandcohnia timonensis	37213.76	1655570.0	965540.0	2.90706E7	1.296868397E9	5.9496579E7	4573036.6	1.342236E7	3.6735071E7	653545.0	1.54710655E7	3.2515911E7	1.71729783E7
Enterocloster sp900551225	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp900551225	3751.2	8253209.345	6586011.195	3627698.3	1.38511108E8	2.1079267E7	2494316.5	2.5184175E7	1.76965816E7	5194799.2	1.8854073E7	4.0071874E7	2.3092105E7
CAG-1000 sp900761555	Species	Bacteria		Firmicutes	Bacilli	RF39	UBA660	CAG-1000	CAG-1000 sp900761555	66961.8	3659.3	0.0	0.0	3978570.0	105540.0	87197.0	26991.0	1039900.0	399090.0	1291700.0	15676.0	486740.0
UBA2856 sp009696445	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2856	UBA2856 sp009696445	0.0	2.280326E7	965175.0	0.0	0.0	0.0	1131880.0	6932300.0	6228500.0	2180800.0	2111200.0	1154400.0	1796700.0
CAG-41 sp900066215	Species	Bacteria		Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	2378760.0	3.3855407816E8	1.71029309E8	4.0451205E7	6.25819445E7	1.50686572E8	1.2979911E7	1.1456369E8	7.4429465E7	1.573839988E8	6.1016598E7	4.15969597E8	8.8759025E7
Klebsiella quasivariicola	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella quasivariicola	0.0	0.0	0.0	0.0	0.0	0.0	1038.0	51308.0	50902.0	14005.0	16344.0	72219.0	21950.0
UMGS902 sp003343845	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS902	UMGS902 sp003343845	0.0	2759750.0	4959240.0	65833.9	2.2648685E8	1.390516E7	9404324.9	1.6784237E7	2.8491988E7	1.5896442E7	1.7285452E7	2.1967365E7	2.28416E7
HGM11501 sp900766735	Species	Bacteria		Firmicutes_A	Clostridia	UMGS1883	HGM11501	HGM11501	HGM11501 sp900766735	1875400.0	1176000.0	2766600.0	3899325.0	1818530.0	0.0	198797.0	357710.0	1665100.0	233440.0	623560.0	0.0	320740.0
UBA1191 sp900545775	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900545775	93122.0	2.6847547E7	2866036.405	358750.0	8.01654755E8	4.060165E7	1483545.0	1.150902931E8	1.07271989E7	1.28135265E7	3.40604872E7	1.026267859E8	1.76212788E7
Agathobacter sp000434275	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp000434275	243044.2	1.4448140209E10	2.915844248E8	1.89398096E7	4.2663152E8	1.789284717E9	1.981896148E8	5.55180981E8	5.6604879E8	1.67095508E8	1.32353557E8	8.46479539E8	1.3545088273E9
HGM12650 sp900761725	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	HGM12650	HGM12650 sp900761725	0.0	0.0	740920.0	0.0	0.0	378100.0	39569.0	1.3567E7	5183070.0	3669420.0	532039.0	1078130.0	7038300.0
Massilimaliae sp900752435	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Massilimaliae	Massilimaliae sp900752435	0.0	3.033528144E7	334510.0	4078.6530000000002	1.046243E7	3.0797847E7	1000640.2	1.83786895E7	1.16612764E7	4506242.9	6407726.0	1.56864981E7	1.65212902E7
Blautia sp003287895	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp003287895	494130.0	0.0	0.0	0.0	0.0	0.0	90000.0	2278600.0	1751800.0	437800.0	1091700.0	7886580.0	6920300.0
Blastococcus massiliensis	Species	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales	Geodermatophilaceae	Blastococcus	Blastococcus massiliensis	32584.0	1338710.0	663289.0	142612.06	617190.0	4112451.2	3240832.0	669860.0	5324300.0	332631.0	695048.0	1391650.0	108450.0
Veillonella sp900550175	Species	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella sp900550175	181.89	0.0	0.0	298120.0	1.040818E7	4585600.0	63836.0	3331001.0	162628.0	1743645.5	856388.0	856540.0	1526000.0
Anaerobutyricum sp900754855	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum sp900754855	114100.0	126.18	435143.0	156404.5	1.8225348E8	2911510.0	2246621.87	5758572.0	4671970.0	6114940.0	2.1265484E7	3230720.0	294128.0
CAG-217 sp900547275	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp900547275	0.0	0.0	2980788.0	4929686.0	251480.0	1332200.0	136662.0	420050.0	1286010.0	0.0	0.0	514330.0	2091850.0
Olegusella massiliensis	Species	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olegusella	Olegusella massiliensis	808.36	241.9	0.0	218.02	22294.0	401532.0	2370.8	2094443.0	106358.0	590697.0	413625.0	1021433.0	5152295.0
Clostridium neonatale	Species	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium neonatale	0.0	985040.0	8.489775E7	7279005.0	481990.0	1.046657E7	5951626.8	799950.0	9035680.0	822550.0	861110.0	3561300.0	2076350.0
Cloacibacillus evryensis	Species	Bacteria		Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Campylobacter_D sp900539255	Species	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_D	Campylobacter_D sp900539255	0.0	1984500.0	0.0	0.0	1958900.0	0.0	0.0	0.0	0.0	0.0	721050.0	0.0	0.0
Anaerobiospirillum sp900543125	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Anaerobiospirillum	Anaerobiospirillum sp900543125	0.0	0.0	716.15	0.0	0.0	0.0	0.0	45057.0	0.0	9008.7	12227.0	53676.0	74884.0
Lawsonibacter sp003478995	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp003478995	0.0	3.207103E7	3937190.0	507730.0	0.0	2964970.0	1540041.0	6581610.0	1.027345E7	466400.0	3767680.0	3605190.0	5597770.0
Bifidobacterium gallicum	Species	Bacteria		Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium gallicum	0.0	0.0	0.0	29030.0	300720.0	424100.0	43233.0	530680.0	348590.0	65916.0	289260.0	679900.0	120910.0
UBA11774 sp003507655	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp003507655	0.0	3049318.1040000003	3190268.9844500003	33271.0	8.18463459E7	2.09008571E7	1711270.5509999997	5649518.6	2491814.3	394988.4	2374993.0	5972951.0	6277647.6
Blautia_A sp003477525	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp003477525	1.126703E7	0.0	3310600.0	2508.8	0.0	0.0	259600.0	2847100.0	0.0	544860.0	536270.0	2129600.0	1425900.0
Haloferax massiliensis	Species	Archaea		Halobacteriota	Halobacteria	Halobacteriales	Haloferacaceae	Haloferax	Haloferax massiliensis	0.0	3.5287	0.0	0.0	978.72	2512.6	0.0	5364121.3	483134.51	1268.7	899.29	4265.3	4370.5
Blautia_A sp900548245	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900548245	588725.0	1.3195313E7	5911592.9	3049414.3115999997	5.84572422E8	9.21365241E7	9396582.047999999	9.9598891E7	1.160530237E8	6.1097902099999994E7	1.234975832E8	1.132389473E8	3.33557731E7
UBA1191 sp900543485	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	UBA1191 sp900543485	0.0	4.2315371E7	8.826161E7	1.68166839E8	7960776.0	9405600.0	682933.0	2.0400247E7	5828870.0	7794714.0	6394420.0	2.439062E7	1.0441E7
Prevotella sp900555035	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900555035	0.0	5975700.0	1.6380679E7	149060.0	0.0	0.0	1367946.0	2082440.0	0.0	421760.0	589310.0	979050.0	1045800.0
CAG-269 sp900556695	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	CAG-269 sp900556695	0.0	22.614	0.0	0.0	715152.8	1.980782E7	402792.5	870220.0	2942.2	0.0	2215500.0	1027100.0	949721.6
Bilophila sp900553145	Species	Bacteria		Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila sp900553145	1315143.0	2265998.98	2778837.37	164230.0	6.415335E8	5.42093E7	4297421.4	4924903.0	1.09214459E7	9312807.0	7398478.0	3427620.0	6185124.0
Peptostreptococcus russellii_A	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus russellii_A	21588.0	509787.0	0.0	201.18	1.2834604E7	1855655.0	483621.49000000005	9026198.5	1.1997141E7	1809312.0	1450203.0	1.225301E7	9188101.0
CAG-484 sp900554385	Species	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-484	CAG-484 sp900554385	9198.8	185383.3	0.0	338100.0	1.988332E7	334992.0	215882.7	284280.0	0.0	229017.0	343509.0	4753440.0	800650.0
UMGS1603 sp900759005	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UMGS1603	UMGS1603 sp900759005	19146.0	11052.0	0.0	0.0	200310.0	199450.0	8470164.0	1122664.0	708433.0	378630.0	1283550.0	1515420.0	196310.0
Anaerobutyricum hallii	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	1.8743021549999995E9	4.534132024491999E8	4.6776885039000005E8	2.0708523732E8	1.548944754E9	1.1008139989E9	9.573688309000005E7	8.987166035E8	5.585278569999999E8	2.9963816590000004E8	3.9198891309E8	1.1117280961E9	4.781220163E8
Marvinbryantia sp900550755	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	Marvinbryantia sp900550755	0.0	1150100.0	672560.0	0.0	5778869.0	1889277.0	567916.63	9700350.0	2.406075E7	1666726.0	2282610.0	6018423.7	4242650.0
Erysipelatoclostridium sp002160495	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp002160495	0.0	1887.6	0.0	0.0	96915.0	0.0	11303.0	599130.0	428730.0	218250.0	517520.0	2252940.0	766210.0
Butyricimonas sp900258545	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas sp900258545	147502.4	4.5482529391999996E8	1.2867786728E7	395171.77	1.0499239E7	2.3969341E7	1.3275398231900001E7	6.49240906E7	3.9293898E7	2.01542703E7	4.730845381E7	6.82402171E7	2.53118515E7
Anaerosalibacter_A massiliensis	Species	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Sporanaerobacteraceae	Anaerosalibacter_A	Anaerosalibacter_A massiliensis	819130.0	170.36	0.0	8888.8	9461012.0	1.2608113E7	1196999.355	7224194.0	5108414.25	1453767.6	1792706.0	2.3856155E7	2.3413537E7
CAG-245 sp900552135	Species	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245	CAG-245 sp900552135	16215.0	153.74	0.0	2336.9	3767510.0	379972.8	21158.4	474330.0	1460904.0	95254.5	1485850.0	248470.0	720460.0
Intestinibacter bartlettii	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	4.5400272019999996E7	4.23150315352E8	1.887454416562E8	2.9478300195E8	7.4694522121E8	2.7873728E8	3.76036968E7	4.268049349E8	3.386135153E8	1.678055488E8	1.937232346E8	4.9936981249999994E8	3.265092311E8
UBA7160 sp902363135	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA7160	UBA7160 sp902363135	1915127.0	3387116.0	1.3846648E7	1449332.0	1.421064E7	1.4030218E7	1190433.0	1.338546E7	4890100.0	3311260.0	7005700.0	1.559604E7	2.04401E7
Ruminococcus_A sp003011855	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	2.51906143E7	2.03164151922E8	4.91700317E7	2.377274065E7	7.263072697E8	2.838125481E8	2.4518106109999992E7	1.919763431E8	2.147780175E8	8.47888008E7	1.31641154E8	2.525734661E8	1.280802251E8
Mediterraneibacter massiliensis	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter massiliensis	0.0	1341420.0	1.354856E7	2188620.0	723030.0	991080.0	187812.0	0.0	743150.0	370660.0	448270.0	3208500.0	0.0
CAG-873 sp900550395	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873 sp900550395	0.0	1131046.0	0.0	0.0	0.0	0.0	62399.0	0.0	4027200.0	2616200.0	0.0	282820.0	0.0
TF01-11 sp003149875	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp003149875	0.0	0.0	157646.0	1081330.0	0.0	0.0	95875.0	279280.0	0.0	0.0	0.0	0.0	87627.0
Blautia sp900543715	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900543715	2978581.0	1.0833442206E7	2477701.0	1377008.0	4.51379077E8	7.61719633E7	4954829.39	4.65886488E7	2.8136764E7	9287577.6	2.37521244E7	4674875.0	2.04619568E7
Blautia_A sp900066335	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066335	3.4129131691E7	6.562974818806E9	6.38085008911E8	8.699884224899998E7	1.0551278732E9	4.497479689E8	3.3866102088E8	4.11109973E8	6.091561463E8	1.9953313910000002E8	4.58431821E8	5.926341372E8	4.348263782E8
CAG-83 sp000435975	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp000435975	4294810.0	1.11707438E8	5.480014E7	3.8953997E7	8.282974E7	6.527928E7	9568381.2	8.934492E7	3.3054406E7	3.0059975E7	4.332915E7	1.3750771E8	9.377733E7
UMGS1670 sp902406135	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	UMGS1670	UMGS1670 sp902406135	0.0	9.703431E7	0.0	374.25	877386.0	3.3691418E7	153037.3	0.0	5328900.0	0.0	0.0	0.0	19813.0
Lactiplantibacillus pentosus	Species	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus pentosus	0.0	0.0	99117.0	15369.0	5.399461E7	1860480.0	255166.9	3360900.0	2888190.0	186730.0	5039330.0	6877800.0	3288470.0
Citrobacter_A farmeri	Species	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter_A	Citrobacter_A farmeri	514770.0	333032.889	191195.0	146850.0	9.86293483E7	1.0114356E8	713297.3	1.9301507E7	3.371728E7	1.42243847E7	1.815238E7	1.5635434E7	1.402928E7
Neobittarella massiliensis	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Neobittarella	Neobittarella massiliensis	0.0	551413.6	2093998.0	32402.0	291940.0	652288.0	415497.6	1597850.0	2036440.0	1181590.0	1719220.0	1998740.0	913890.0
Terrisporobacter othiniensis	Species	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	Terrisporobacter othiniensis	321197.3	1.13397525543E8	7062283.0	6.548611217E7	2.515386163E8	1.108426652E8	9895877.81	1.996751E7	5.41052798E7	1.74693263E7	1.32322927E7	4.6563587E7	4.1292944E7
Hungatella sp005845265	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Hungatella sp005845265	33498.0	0.0	6.673226838E8	9.2499573E7	7505000.0	840124.0	1527795.8	214720.0	765110.0	4792500.0	209266.0	3238400.0	1809790.0
Ruminiclostridium_E sp900768735	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E sp900768735	0.0	0.0	2057064.0	4263.3	4.22805E7	1621271.0	326220.0	3736000.0	5777636.0	3666730.0	6341890.0	2.3378655E7	1.2759222E7
Bifidobacterium scardovii	Species	Bacteria		Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium scardovii	2.082725041E7	7206129.800000001	2655653.0	2.654480183E7	3.5843216E8	2.34779653E8	6004760.5	6.9713548E7	3.7121993E7	1.70447061E7	1.2731307E7	2.439409E7	1.76092736E7
Absicoccus sp000434355	Species	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absicoccus	Absicoccus sp000434355	0.0	1.9558668E10	1.6065011E8	1.4307E8	0.0	0.0	5048500.0	8.6717E7	0.0	5.8568E7	0.0	1.025E8	6.503E7
Eubacterium_R sp003526845	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp003526845	0.0	0.0	1666760.0	318350.0	0.0	592180.0	249940.0	1642680.0	871080.0	346720.0	460080.0	2924700.0	2915500.0
Phascolarctobacterium sp900544795	Species	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium sp900544795	0.0	0.0	232500.0	0.0	4425420.0	0.0	0.0	0.0	1664400.0	0.0	0.0	0.0	0.0
CAG-217 sp000436335	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335	840317.0	4.507582E7	1.1275064E7	5518392.8	1.121163E7	1.2828E7	3653130.0	2.030058E7	2.2598628E7	1.114245E7	2.622239E7	8.285489E7	1.005884E7
UMGS403 sp900541565	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS403	UMGS403 sp900541565	0.0	0.0	630.07	0.0	0.0	0.0	0.0	998830.0	2911666.0	896061.7	1329710.0	1761811.0	1496208.0
Ruminococcus_D sp900770285	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D sp900770285	0.0	0.0	493280.0	361220.0	1162680.0	0.0	62908.0	312410.0	392410.0	0.0	202260.0	162890.0	0.0
CAG-390 sp003523225	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	CAG-390	CAG-390 sp003523225	2168.5	0.0	0.0	0.0	4807.4	0.0	340603.0	531570.0	281110.0	201801.0	249122.0	603370.0	102490.0
Lachnospira sp003537285	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp003537285	90114.6	5010939.02	7253525.0	2.15521595E7	4236210.0	4333453.0	1059827.9	1.3553739E7	1.0229851E7	7044466.0	1.4894974E7	1.9203382E7	6770340.0
Blautia_A sp900551715	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900551715	8001284.0	2.52502294E8	2.037656E7	9750603.0	4.9994674E7	9.04286E7	1.0332321E7	8.349985E7	2.2792163E7	2.5907463E7	1.9719338E7	1.3405708E8	2.4478208E7
Blautia_A sp900066205	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066205	5.7602815691999994E7	3.6707880916999996E8	4.253971631527E8	1.0939564351099999E8	1.76875120635E9	9.941263504200001E8	7.631367116900001E7	5.572788482E8	4.332315515E8	1.474292116E8	3.392075095E8	6.001932488999999E8	3.4436265859999996E8
CAG-485 sp900549375	Species	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp900549375	0.0	0.0	20594.0	0.0	0.0	0.0	6813.5588	2.19095206E7	85361.4	3507116.7	0.0	1400930.0	374400.0
Schaedlerella sp900066545	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella sp900066545	0.0	2.042347E7	5753770.0	1238800.0	9734100.0	7.19282E7	2961790.0	1.41012E7	1.37222E7	3258070.0	3883200.0	1.83192E7	1432500.0
Clostridium_Q sp900547735	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp900547735	47999.0	1436621.96	3353940.8	380659.0	4.5020891E7	6000031.6	4288490.935	1.6717189E7	2.073253305E7	8812658.8	3273845.3	2.1245212E7	3.2209702E7
UBA1685 sp900546845	Species	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	UBA1685	UBA1685 sp900546845	28266.0	6447.7	216420.0	169340.0	1847940.0	187220.0	1556692.16	4580874.0	9215837.8	811599.0	2534291.0	1.0582585E7	1327135.0
UMGS1696 sp900763885	Species	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1696	UMGS1696 sp900763885	0.0	96767.0	0.0	0.0	0.0	54785.0	34229.0	382370.0	535920.0	110090.0	232160.0	612280.0	299430.0
UMGS995 sp900547465	Species	Bacteria		Firmicutes	Bacilli	RF39	UBA660	UMGS995	UMGS995 sp900547465	0.0	2169500.0	893720.0	2234400.0	1311400.0	0.0	61289.0	1309800.0	925180.0	177460.0	0.0	1247800.0	1093100.0
Eubacterium_I ramulus	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I ramulus	894780.0	2047.5	15975.1	20627.435	3807371.2	5217.6	689527.5399999999	1507237.2	2275519.0	922910.0	1.00551597E7	1811864.7	147123.0
Peptoniphilus_A raoultii	Species	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	Peptoniphilus_A raoultii	0.0	0.0	0.0	12540.0	0.0	1658400.0	0.0	0.0	114070.0	599830.0	309710.0	0.0	0.0
Ruminococcus_A sp000437095	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp000437095	3606735.39	1.4796513558999997E8	7.73904201E7	1.24743847E7	1.571073588E8	4.16341613E7	8189159.85	1.72607115E8	5.7403462E7	6.9244288E7	1.71363502E8	1.76351402E8	4.9114847E7
Ruminococcus_B gnavus	Species	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus	2250935.9	5.347965712E7	6539606.8	1.144791856E7	3.3830285E7	2.1422893E7	3986157.4899999993	8.1122731E7	7.99578934E7	1.78111279E7	5.7885611E7	8.0838634E7	8.9382331E7
